ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,1,0,1,z,0,1,1,aud,B,63,1,0B,1B,0,1,b,2.52432620000218,1,0,0,0,0B,1B,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.117778069582095,0.499604813259193,-0.5,-0.0741171732276805,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.148234346455361,0.664081291078782,7.86256461079767,2.55338796587205,0.5,32.8719788372783
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,2,1,0,z,0,1,2,aud,A,63,1,1A,0A,0,1,z,1.46392700000069,0,1,1,1,0A,1A,A10,2.83321334405622,0.5,0.5,0.5,0.5,0.425882826772319,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.256328034071488,0.499071355275639,0.5,0.0741171732276805,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.148234346455361,0.664081291078782,7.86256461079767,2.55338796587205,0.5,32.8719788372783
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,3,2,1,b,1,0,0,aud,C,9,1,2C,1C,1,0,z,2.73696070000187,0,1,0,0,1C,2C,C21,2.89037175789616,0.574117173227681,0.5,0.5,0.5,0.425882826772319,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.100373043403358,0.50010760343119,-0.5,-0.0741171732276805,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.148234346455361,0.664081291078782,7.86256461079767,2.55338796587205,0.5,32.8719788372783
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,4,0,1,b,1,0,2,aud,A,63,1,0A,1A,1,0,b,2.26682199999959,1,0,1,1,0A,1A,A01,2.94443897916644,0.574117173227681,0.5,0.5,0.5,0.425882826772319,0.5,0.5,0.5,0.5,0.425882826772319,0.5,0.5,0.5,0.5,0.5,0.5,0.534501437587559,0.465498562412441,0.574117173227681,0.5,0.226000490845399,0.799252443160314,0.425882826772319,0.0631304624931565,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.148234346455361,0.664081291078782,7.86256461079767,2.55338796587205,0.5,32.8719788372783
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,5,1,3,z,0,1,3,aud,D,27,1,1D,3D,NaN,NaN,[],NaN,NaN,NaN,NaN,NaN,,,D13,2.99573227355399,0.637247635720837,0.5,0.5,0.5,0.425882826772319,0.5,0.5,0.5,0.5,0.425882826772319,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,NaN,0,0,0,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.148234346455361,0.664081291078782,7.86256461079767,2.55338796587205,0.5,32.8719788372783
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,6,1,0,b,1,0,1,aud,B,63,1,1B,0B,1,0,b,1.68916580000223,1,0,1,1,1B,0B,B10,3.04452243772342,0.637247635720837,0.5,0.5,0.5,0.425882826772319,0.5,0.5,0.5,0.5,0.425882826772319,0.5,0.5,0.5,0.5,0.5,0.5,0.540025136596419,0.459974863403581,0.5,0.425882826772319,0.401847955056581,0.832933532850142,0.5,0.0741171732276805,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.148234346455361,0.664081291078782,7.86256461079767,2.55338796587205,0.5,32.8719788372783
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,7,3,2,z,0,1,0,aud,C,63,1,3C,2C,0,1,z,1.40234740000233,0,1,1,1,2C,3C,C32,3.09104245335832,0.637247635720837,0.5,0.5,0.5,0.425882826772319,0.574117173227681,0.5,0.5,0.5,0.425882826772319,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26612577801287,0.500021412293789,0.5,0.0741171732276805,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.148234346455361,0.664081291078782,7.86256461079767,2.55338796587205,0.5,32.8719788372783
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,8,0,2,b,1,0,2,aud,A,27,1,0A,2A,1,0,b,1.66318180000053,1,0,1,1,0A,2A,A02,3.13549421592915,0.637247635720837,0.5,0.5,0.5,0.425882826772319,0.574117173227681,0.5,0.5,0.5,0.425882826772319,0.574117173227681,0.5,0.5,0.5,0.5,0.5,0.560342018488279,0.439657981511721,0.637247635720837,0.5,0.481160779089866,0.918685553657997,0.362752364279163,0.0537723596440588,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.148234346455361,0.664081291078782,7.86256461079767,2.55338796587205,0.5,32.8719788372783
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,9,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,z,1.02831110000079,0,1,1,1,3D,2D,D23,3.17805383034795,0.691019995364896,0.5,0.5,0.5,0.425882826772319,0.574117173227681,0.5,0.5,0.5,0.425882826772319,0.574117173227681,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.246817066224634,0.499064044309604,0.5,0.0741171732276805,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.148234346455361,0.664081291078782,7.86256461079767,2.55338796587205,0.5,32.8719788372783
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,10,1,3,b,1,0,1,aud,B,27,1,1B,3B,1,0,b,1.57242120000046,1,0,1,1,1B,3B,B13,3.2188758248682,0.691019995364896,0.5,0.5,0.5,0.425882826772319,0.574117173227681,0.5,0.5,0.5,0.425882826772319,0.574117173227681,0.5,0.5,0.5,0.5,0.574117173227681,0.534501437587559,0.465498562412441,0.574117173227681,0.5,0.418686038144636,0.800030038010072,0.425882826772319,0.0631304624931565,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.148234346455361,0.664081291078782,7.86256461079767,2.55338796587205,0.5,32.8719788372783
