ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startBelief,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_alpha1,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_nonDecisionTime,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_weight,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingBoundary,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingPoint,fit_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_NLL
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,1,0,1,z,0,1,1,tac,B,63,1,0B,1B,0,1,z,2.33870570000363,0,1,1,1,1B,0B,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.17180387881877,0.498972472750609,0.5,0.104975856512663,0.5,0.209951713025325,0.982893800227453,0.819863232611508,2.49249780596327,0.5,71.7693164161597
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,2,0,1,b,1,0,2,tac,A,63,1,0A,1A,1,0,b,2.20432540000184,1,0,1,1,0A,1A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.604975856512663,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.191482032106961,0.500187759239947,0.5,0.104975856512663,0.5,0.209951713025325,0.982893800227453,0.819863232611508,2.49249780596327,0.5,71.7693164161597
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,3,2,3,z,0,1,0,tac,D,63,1,2D,3D,0,1,z,1.62433350000356,0,1,1,1,3D,2D,D23,2.89037175789616,0.604975856512663,0.5,0.5,0.5,0.5,0.604975856512663,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.287805857812,0.499061370106729,0.5,0.104975856512663,0.5,0.209951713025325,0.982893800227453,0.819863232611508,2.49249780596327,0.5,71.7693164161597
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,4,2,1,z,0,1,1,tac,B,9,1,2B,1B,0,1,z,2.25795560000188,0,1,1,1,1B,2B,B21,2.94443897916644,0.604975856512663,0.5,0.5,0.5,0.5,0.604975856512663,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.604975856512663,0.604975856512663,0.395024143487337,0.604975856512663,0.5,0.223393038333278,0.606290981546761,0.395024143487337,0.0829359956115283,0.5,0.209951713025325,0.982893800227453,0.819863232611508,2.49249780596327,0.5,71.7693164161597
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,5,0,2,b,1,0,2,tac,A,27,1,0A,2A,1,0,b,1.72340210000402,1,0,1,1,0A,2A,A02,2.99573227355399,0.604975856512663,0.5,0.5,0.5,0.5,0.687911852124191,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.604975856512663,0.604975856512663,0.395024143487337,0.604975856512663,0.5,0.335341015258863,0.606386164352335,0.395024143487337,0.0829359956115283,0.5,0.209951713025325,0.982893800227453,0.819863232611508,2.49249780596327,0.5,71.7693164161597
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,6,2,3,b,1,0,3,tac,C,63,1,2C,3C,1,0,z,2.63511769999968,0,1,0,0,3C,2C,C23,3.04452243772342,0.687911852124191,0.5,0.5,0.5,0.5,0.687911852124191,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.604975856512663,0.5,0.5,0.5,0.5,0.136288711838818,0.500676661143441,-0.5,-0.104975856512663,0.5,0.209951713025325,0.982893800227453,0.819863232611508,2.49249780596327,0.5,71.7693164161597
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,7,1,3,z,0,1,0,tac,D,27,1,1D,3D,0,1,z,2.30741640000269,0,1,1,1,3D,1D,D13,3.09104245335832,0.687911852124191,0.5,0.5,0.5,0.5,0.687911852124191,0.5,0.5,0.5,0.5,0.5,0.395024143487337,0.5,0.5,0.5,0.604975856512663,0.604975856512663,0.395024143487337,0.604975856512663,0.5,0.214611175539814,0.60610386552955,0.395024143487337,0.0829359956115283,0.5,0.209951713025325,0.982893800227453,0.819863232611508,2.49249780596327,0.5,71.7693164161597
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,8,1,0,z,0,1,2,tac,A,63,1,1A,0A,0,1,b,2.29211830000349,1,0,0,0,1A,0A,A10,3.13549421592915,0.687911852124191,0.5,0.5,0.5,0.5,0.687911852124191,0.5,0.5,0.5,0.5,0.5,0.395024143487337,0.5,0.5,0.5,0.687911852124191,0.312088147875809,0.687911852124191,0.5,0.687911852124191,0.114471804217039,0.317320763693973,-0.5,-0.104975856512663,0.5,0.209951713025325,0.982893800227453,0.819863232611508,2.49249780596327,0.5,71.7693164161597
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,9,2,0,b,1,0,3,tac,C,27,1,2C,0C,1,0,b,2.61927950000245,1,0,1,1,2C,0C,C20,3.17805383034795,0.687911852124191,0.395024143487337,0.5,0.5,0.5,0.687911852124191,0.5,0.5,0.5,0.5,0.5,0.395024143487337,0.5,0.5,0.5,0.687911852124191,0.5,0.5,0.5,0.5,0.137723401958683,0.499626243205591,0.5,0.104975856512663,0.5,0.209951713025325,0.982893800227453,0.819863232611508,2.49249780596327,0.5,71.7693164161597
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,10,2,3,z,0,1,0,tac,D,63,1,2D,3D,0,1,z,2.3202005000021,0,1,1,1,3D,2D,D23,2.52572864430826,0.687911852124191,0.395024143487337,0.5,0.5,0.5,0.687911852124191,0.5,0.5,0.5,0.5,0.604975856512663,0.395024143487337,0.5,0.5,0.5,0.687911852124191,0.687911852124191,0.312088147875809,0.687911852124191,0.5,0.240361663015156,0.682173631762261,0.312088147875809,0.0655234412614271,0.5,0.209951713025325,0.982893800227453,0.819863232611508,2.49249780596327,0.5,71.7693164161597
