ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,1,2,0,b,1,0,2,aud,C,27,1,2C,0C,1,0,z,1.67739559999973,0,1,0,0,0C,2C,C20,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0613518817576267,0.498994054255002,-0.5,-0.00240603758718066,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.000775539985317653,0.00481207517436133,1.58133014838015,0.0429532247460682,2.03771810436697,0.5,64.7578901655923
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,2,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,b,2.50123630000053,1,0,1,1,3D,2D,D32,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.497593962412819,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.253551106387385,0.500241474202679,0.5,0.000387769992658826,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.000775539985317653,0.00481207517436133,1.58133014838015,0.0429532247460682,2.03771810436697,0.5,64.7578901655923
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,3,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,b,2.53934029999982,1,0,0,0,1A,0A,A10,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.497593962412819,0.5,0.5,0.5,0.5,0.5,0.5,0.500387769992659,0.5,0.5,0.5,0.5,0.242500878564096,0.500531480853527,-0.5,-0.00240603758718066,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.000775539985317653,0.00481207517436133,1.58133014838015,0.0429532247460682,2.03771810436697,0.5,64.7578901655923
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,4,2,3,b,1,0,2,aud,C,63,1,2C,3C,1,0,z,5.27325980000023,0,1,0,0,3C,2C,C23,2.94443897916644,0.5,0.497593962412819,0.5,0.5,0.5,0.5,0.5,0.5,0.497593962412819,0.5,0.5,0.5,0.5,0.5,0.5,0.500387769992659,0.5,0.5,0.5,0.5,0.00938891333348289,0.499195170874582,-0.5,-0.00240603758718066,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.000775539985317653,0.00481207517436133,1.58133014838015,0.0429532247460682,2.03771810436697,0.5,64.7578901655923
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,5,0,2,b,1,0,1,aud,A,27,1,0A,2A,1,0,b,3.06709689999843,1,0,1,1,0A,2A,A02,2.99573227355399,0.5,0.497593962412819,0.5,0.5,0.5,0.5,0.5,0.5,0.497593962412819,0.5,0.5,0.497593962412819,0.5,0.5,0.5,0.500387769992659,0.5,0.5,0.5,0.5,0.12954589103575,0.500488080086041,0.5,0.000387769992658826,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.000775539985317653,0.00481207517436133,1.58133014838015,0.0429532247460682,2.03771810436697,0.5,64.7578901655923
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,6,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,z,3.24123200000031,0,1,1,1,3D,2D,D23,3.04452243772342,0.500387769992659,0.497593962412819,0.5,0.5,0.5,0.5,0.5,0.5,0.497593962412819,0.5,0.5,0.497593962412819,0.5,0.5,0.5,0.500387769992659,0.500193809842688,0.499806190157312,0.500387769992659,0.5,0.104932432855659,0.49860626712279,0.499612230007341,0.000387469261524413,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.000775539985317653,0.00481207517436133,1.58133014838015,0.0429532247460682,2.03771810436697,0.5,64.7578901655923
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,7,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,b,2.80879760000062,1,0,1,1,3D,2D,D32,2.39789527279837,0.500387769992659,0.497593962412819,0.5,0.5,0.5,0.5,0.5,0.5,0.497593962412819,0.5,0.5,0.497593962412819,0.5,0.5,0.5,0.500775239254183,0.500387319361918,0.499612680638082,0.500775239254183,0.5,0.175525040614486,0.498886064405787,0.499224760745817,0.000387168763619019,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.000775539985317653,0.00481207517436133,1.58133014838015,0.0429532247460682,2.03771810436697,0.5,64.7578901655923
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,8,3,1,z,0,1,0,aud,B,27,1,3B,1B,0,1,z,2.27630219999992,0,1,1,1,1B,3B,B31,3.13549421592915,0.500387769992659,0.497593962412819,0.5,0.5,0.5,0.5,0.5,0.5,0.497593962412819,0.5,0.5,0.497593962412819,0.5,0.5,0.5,0.501162408017802,0.5,0.5,0.5,0.5,0.329815043801083,0.499853772177557,0.5,0.000387769992658826,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.000775539985317653,0.00481207517436133,1.58133014838015,0.0429532247460682,2.03771810436697,0.5,64.7578901655923
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,9,0,3,z,0,1,3,aud,D,9,1,0D,3D,0,1,z,2.4888977999999,0,1,1,1,3D,0D,D03,3.17805383034795,0.500387769992659,0.497593962412819,0.5,0.5,0.5,0.500387769992659,0.5,0.5,0.497593962412819,0.5,0.5,0.497593962412819,0.5,0.5,0.5,0.501162408017802,0.500580529197108,0.499419470802892,0.501162408017802,0.5,0.25706161962467,0.499814519853677,0.498837591982198,0.000386868498761767,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.000775539985317653,0.00481207517436133,1.58133014838015,0.0429532247460682,2.03771810436697,0.5,64.7578901655923
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,10,1,0,b,1,0,0,aud,B,63,1,1B,0B,1,0,z,3.21889609999926,0,1,0,0,0B,1B,B10,3.2188758248682,0.500387769992659,0.497593962412819,0.5,0.5,0.5,0.500387769992659,0.5,0.5,0.497593962412819,0.5,0.5,0.497593962412819,0.5,0.5,0.5,0.501549276516564,0.499806190157312,0.500193809842688,0.5,0.500387769992659,0.108077452388791,0.500096390132321,-0.5,-0.00240603758718066,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.000775539985317653,0.00481207517436133,1.58133014838015,0.0429532247460682,2.03771810436697,0.5,64.7578901655923
