ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCsimpleRW_CBCsimpleSigmoid_startBelief,fitCBCsimpleRW_CBCsimpleSigmoid_alpha1,fitCBCsimpleRW_CBCsimpleSigmoid_beta,fit_CBCsimpleRW_CBCsimpleSigmoid_NLL
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,1,3,1,z,0,1,3,aud,B,27,1,3B,1B,0,1,b,1.4320901000001,1,0,0,0,3B,1B,B31,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.0111032963233346,0.5,0.0222065926466692,1,29.8027524956199
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,2,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,b,1.35534309999912,1,0,1,1,2C,3C,C23,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.488896703676665,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0111032963233346,0.5,0.0222065926466692,1,29.8027524956199
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,3,2,3,z,0,1,1,aud,D,63,1,2D,3D,0,1,z,1.11205079999945,0,1,1,1,3D,2D,D23,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.488896703676665,0.5,0.5,0.511103296323335,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0111032963233346,0.5,0.0222065926466692,1,29.8027524956199
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,4,1,0,b,1,0,3,aud,B,63,0,1B,0B,0,1,b,1.37004629999956,1,0,1,0,1B,0B,B10,2.94443897916644,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.488896703676665,0.5,0.5,0.511103296323335,0.5,0.5,0.5,0.5,0.511103296323335,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.0111032963233346,0.5,0.0222065926466692,1,29.8027524956199
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,5,3,0,z,0,1,2,aud,A,9,1,3A,0A,0,1,b,2.22617459999947,1,0,0,0,3A,0A,A30,2.99573227355399,0.5,0.5,0.5,0.5,0.5,0.488896703676665,0.5,0.488896703676665,0.5,0.5,0.511103296323335,0.5,0.5,0.5,0.5,0.511103296323335,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.0111032963233346,0.5,0.0222065926466692,1,29.8027524956199
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,6,2,3,z,0,1,1,aud,D,63,1,2D,3D,0,1,z,2.96865089999937,0,1,1,1,3D,2D,D23,2.35137525716348,0.5,0.5,0.5,0.488896703676665,0.5,0.488896703676665,0.5,0.488896703676665,0.5,0.5,0.511103296323335,0.5,0.5,0.5,0.5,0.511103296323335,0.511103296323335,0.5,0.505490683476015,0.494509316523984,0.502745314149848,0.502745314149848,0.488896703676665,0.0108567299448471,0.5,0.0222065926466692,1,29.8027524956199
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,7,2,0,b,1,0,0,aud,C,27,1,2C,0C,1,0,b,2.40187199999946,1,0,1,1,2C,0C,C20,3.09104245335832,0.5,0.5,0.5,0.488896703676665,0.5,0.488896703676665,0.5,0.488896703676665,0.5,0.5,0.511103296323335,0.5,0.5,0.5,0.5,0.521960026268182,0.511103296323335,0.5,0.505490683476015,0.494509316523984,0.502745314149848,0.502745314149848,0.488896703676665,0.0108567299448471,0.5,0.0222065926466692,1,29.8027524956199
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,8,1,0,z,0,1,2,aud,A,63,1,1A,0A,0,1,b,2.73772019999979,1,0,0,0,1A,0A,A10,3.13549421592915,0.5,0.5,0.5,0.488896703676665,0.5,0.488896703676665,0.5,0.488896703676665,0.5,0.5,0.521960026268182,0.5,0.5,0.5,0.5,0.521960026268182,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.0111032963233346,0.5,0.0222065926466692,1,29.8027524956199
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,9,0,1,z,0,1,3,aud,B,63,1,0B,1B,0,1,z,2.2988179999993,0,1,1,1,1B,0B,B01,3.17805383034795,0.5,0.488896703676665,0.5,0.488896703676665,0.5,0.488896703676665,0.5,0.488896703676665,0.5,0.5,0.521960026268182,0.5,0.5,0.5,0.5,0.521960026268182,0.488896703676665,0.5,0.494386018134122,0.505613981865878,0.497193038555806,0.497193038555806,0.511103296323335,0.0113498627018222,0.5,0.0222065926466692,1,29.8027524956199
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,10,3,1,b,1,0,1,aud,D,27,1,3D,1D,1,0,b,2.15811519999897,1,0,1,1,3D,1D,D31,3.2188758248682,0.5,0.488896703676665,0.5,0.488896703676665,0.5,0.500246566378488,0.5,0.488896703676665,0.5,0.5,0.521960026268182,0.5,0.5,0.5,0.5,0.521960026268182,0.521960026268182,0.5,0.510744073008595,0.489255926991405,0.505371829806643,0.505371829806643,0.478039973731818,0.0106156389654869,0.5,0.0222065926466692,1,29.8027524956199
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,11,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,z,1.49881749999986,0,1,0,0,3C,2C,C23,2.56494935746154,0.5,0.488896703676665,0.5,0.488896703676665,0.5,0.500246566378488,0.5,0.488896703676665,0.5,0.5,0.521960026268182,0.5,0.5,0.5,0.5,0.532575665233669,0.5,0.521960026268182,0.489255926991405,0.510744073008595,0.494628170193357,0.494628170193357,-0.5,-0.0111032963233346,0.5,0.0222065926466692,1,29.8027524956199
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,12,0,1,z,0,1,3,aud,B,63,1,0B,1B,0,1,b,3.44090880000022,1,0,0,0,0B,1B,B01,2.60268968544438,0.5,0.488896703676665,0.5,0.488896703676665,0.5,0.500246566378488,0.5,0.488896703676665,0.5,0.5,0.521960026268182,0.488896703676665,0.5,0.5,0.5,0.532575665233669,0.5,0.500246566378488,0.499876747200753,0.500123252799248,0.499938373600688,0.499938373600688,-0.5,-0.0111032963233346,0.5,0.0222065926466692,1,29.8027524956199
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,13,1,0,z,0,1,2,aud,A,63,1,1A,0A,0,1,z,3.52875059999951,0,1,1,1,0A,1A,A10,2.63905732961526,0.5,0.488896703676665,0.5,0.488896703676665,0.488896703676665,0.500246566378488,0.5,0.488896703676665,0.5,0.5,0.521960026268182,0.488896703676665,0.5,0.5,0.5,0.532575665233669,0.5,0.488896703676665,0.505613981865878,0.494386018134122,0.502806961444194,0.502806961444194,0.5,0.0111032963233346,0.5,0.0222065926466692,1,29.8027524956199
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,14,2,1,b,1,0,0,aud,C,9,1,2C,1C,1,0,b,2.57621879999988,1,0,1,1,2C,1C,C21,3.36729582998647,0.511103296323335,0.488896703676665,0.5,0.488896703676665,0.488896703676665,0.500246566378488,0.5,0.488896703676665,0.5,0.5,0.521960026268182,0.488896703676665,0.5,0.5,0.5,0.532575665233669,0.521960026268182,0.5,0.510744073008595,0.489255926991405,0.505371829806643,0.505371829806643,0.478039973731818,0.0106156389654869,0.5,0.0222065926466692,1,29.8027524956199
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,15,0,1,b,1,0,2,aud,A,63,1,0A,1A,1,0,z,2.04635619999954,0,1,0,0,1A,0A,A01,3.40119738166216,0.511103296323335,0.488896703676665,0.5,0.488896703676665,0.488896703676665,0.500246566378488,0.5,0.488896703676665,0.5,0.5,0.532575665233669,0.488896703676665,0.5,0.5,0.5,0.532575665233669,0.488896703676665,0.511103296323335,0.488896703676665,0.511103296323335,0.494448579968713,0.494448579968713,-0.488896703676665,-0.0108567299448471,0.5,0.0222065926466692,1,29.8027524956199
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,16,1,3,z,0,1,1,aud,D,27,1,1D,3D,0,1,b,2.27018589999898,1,0,0,0,1D,3D,D13,3.43398720448515,0.511103296323335,0.478039973731818,0.5,0.488896703676665,0.488896703676665,0.500246566378488,0.5,0.488896703676665,0.5,0.5,0.532575665233669,0.488896703676665,0.5,0.5,0.5,0.532575665233669,0.5,0.532575665233669,0.484226015424111,0.515773984575889,0.492113661790389,0.492113661790389,-0.5,-0.0111032963233346,0.5,0.0222065926466692,1,29.8027524956199
