ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,rewardPEOP,update2OP,fitCBCbothPairsRW_CBCsimpleSigmoid_startBelief,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha1,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha2,fitCBCbothPairsRW_CBCsimpleSigmoid_beta,fit_CBCbothPairsRW_CBCsimpleSigmoid_NLL
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,1,3,1,z,0,1,3,aud,B,27,1,3B,1B,0,1,b,1.4320901000001,1,0,0,0,3B,1B,B31,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-2.98023223876953e-08,-0.5,0.0111173643826574,0.5,5.96046447753906e-08,0.0222347287653148,2.60236029521625,29.7568179476955
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,2,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,b,1.35534309999912,1,0,1,1,2C,3C,C23,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.511117364382657,0.5,0.499999970197678,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.98023223876953e-08,0.5,-0.0111173643826574,0.5,5.96046447753906e-08,0.0222347287653148,2.60236029521625,29.7568179476955
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,3,2,3,z,0,1,1,aud,D,63,1,2D,3D,0,1,z,1.11205079999945,0,1,1,1,3D,2D,D23,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.511117364382657,0.5,0.499999970197678,0.5,0.5,0.500000029802322,0.488882635617343,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.98023223876953e-08,0.5,-0.0111173643826574,0.5,5.96046447753906e-08,0.0222347287653148,2.60236029521625,29.7568179476955
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,4,1,0,b,1,0,3,aud,B,63,0,1B,0B,0,1,b,1.37004629999956,1,0,1,0,1B,0B,B10,2.94443897916644,0.5,0.5,0.5,0.5,0.5,0.511117364382657,0.5,0.499999970197678,0.5,0.5,0.500000029802322,0.488882635617343,0.5,0.5,0.488882635617343,0.500000029802322,0.511117364382657,0.5,0.505497563771662,0.494502436228338,0.507152832832623,0.507152832832623,-0.511117364382657,-3.04649689425622e-08,-0.5,0.0111173643826574,0.5,5.96046447753906e-08,0.0222347287653148,2.60236029521625,29.7568179476955
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,5,3,0,z,0,1,2,aud,A,9,1,3A,0A,0,1,b,2.22617459999947,1,0,0,0,3A,0A,A30,2.99573227355399,0.5,0.5,0.5,0.5,0.511117364382657,0.511117333917688,0.5,0.499999970197678,0.5,0.5,0.500000029802322,0.488882635617343,0.5,0.5,0.488882635617343,0.500000029802322,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-2.98023223876953e-08,-0.5,0.0111173643826574,0.5,5.96046447753906e-08,0.0222347287653148,2.60236029521625,29.7568179476955
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,6,2,3,z,0,1,1,aud,D,63,1,2D,3D,0,1,z,2.96865089999937,0,1,1,1,3D,2D,D23,2.35137525716348,0.511117364382657,0.5,0.5,0.499999970197678,0.511117364382657,0.511117333917688,0.5,0.499999970197678,0.5,0.5,0.500000029802322,0.488882635617343,0.5,0.5,0.488882635617343,0.500000029802322,0.500000029802322,0.488882635617343,0.505621189739564,0.494378810260436,0.507313658821789,0.507313658821789,0.499999970197678,2.98023206113385e-08,0.488882635617343,-0.0108701728010238,0.5,5.96046447753906e-08,0.0222347287653148,2.60236029521625,29.7568179476955
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,7,2,0,b,1,0,0,aud,C,27,1,2C,0C,1,0,b,2.40187199999946,1,0,1,1,2C,0C,C20,3.09104245335832,0.511117364382657,0.5,0.5,0.499999970197678,0.511117364382657,0.511117333917688,0.5,0.499999970197678,0.5,0.5,0.500000029802322,0.488882635617343,0.5,0.5,0.478012462816319,0.500000059604643,0.500000029802322,0.5,0.500000014901161,0.499999985098839,0.500000019389095,0.500000019389095,0.499999970197678,2.98023206113385e-08,0.5,-0.0111173643826574,0.5,5.96046447753906e-08,0.0222347287653148,2.60236029521625,29.7568179476955
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,8,1,0,z,0,1,2,aud,A,63,1,1A,0A,0,1,b,2.73772019999979,1,0,0,0,1A,0A,A10,3.13549421592915,0.511117364382657,0.5,0.5,0.499999970197678,0.511117364382657,0.511117333917688,0.5,0.499999970197678,0.488882635617343,0.5,0.500000059604643,0.488882635617343,0.5,0.5,0.478012462816319,0.500000059604643,0.5,0.511117364382657,0.494502436228338,0.505497563771662,0.492847167167377,0.492847167167377,-0.5,-2.98023223876953e-08,-0.488882635617343,0.0108701728010238,0.5,5.96046447753906e-08,0.0222347287653148,2.60236029521625,29.7568179476955
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,9,0,1,z,0,1,3,aud,B,63,1,0B,1B,0,1,z,2.2988179999993,0,1,1,1,1B,0B,B01,3.17805383034795,0.521987537183681,0.499999970197678,0.5,0.499999970197678,0.511117364382657,0.511117333917688,0.5,0.499999970197678,0.488882635617343,0.5,0.500000059604643,0.488882635617343,0.5,0.5,0.478012462816319,0.500000059604643,0.511117333917688,0.511117364382657,0.499999985098838,0.500000014901162,0.499999980610904,0.499999980610904,0.488882666082312,2.91396776486821e-08,0.511117364382657,-0.0113645559642909,0.5,5.96046447753906e-08,0.0222347287653148,2.60236029521625,29.7568179476955
CBC_1087,CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv,1,10,3,1,b,1,0,1,aud,D,27,1,3D,1D,1,0,b,2.15811519999897,1,0,1,1,3D,1D,D31,3.2188758248682,0.521987537183681,0.499999970197678,0.5,0.499999970197678,0.499752808418367,0.511117363057366,0.5,0.499999970197678,0.488882635617343,0.5,0.500000059604643,0.488882635617343,0.5,0.5,0.478012462816319,0.500000059604643,0.500000059604643,0.5,0.50000002980232,0.49999997019768,0.500000038778187,0.500000038778187,0.499999940395357,2.98023188349817e-08,0.5,-0.0111173643826574,0.5,5.96046447753906e-08,0.0222347287653148,2.60236029521625,29.7568179476955
