ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCsimpleRW_CBCsimpleSigmoid_startBelief,fitCBCsimpleRW_CBCsimpleSigmoid_alpha1,fitCBCsimpleRW_CBCsimpleSigmoid_beta,fit_CBCsimpleRW_CBCsimpleSigmoid_NLL
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,1,1,0,b,1,0,1,tac,B,63,1,1B,0B,1,0,z,2.51443319999998,0,1,0,0,0B,1B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-5.26668857860069e-06,0.5,1.05333771572014e-05,1.00219908834476,30.4985023378505
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,2,0,1,b,1,0,0,tac,A,63,1,0A,1A,1,0,z,2.41368379999949,0,1,0,0,1A,0A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.499994733311421,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-5.26668857860069e-06,0.5,1.05333771572014e-05,1.00219908834476,30.4985023378505
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,3,1,2,z,0,1,3,tac,C,9,1,1C,2C,0,1,b,2.45216210000035,1,0,0,0,1C,2C,C12,2.89037175789616,0.5,0.499994733311421,0.5,0.5,0.499994733311421,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-5.26668857860069e-06,0.5,1.05333771572014e-05,1.00219908834476,30.4985023378505
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,4,1,0,z,0,1,0,tac,A,63,1,1A,0A,0,1,z,2.44689970000036,0,1,1,1,0A,1A,A10,2.94443897916644,0.5,0.499994733311421,0.5,0.5,0.499994733311421,0.5,0.5,0.5,0.5,0.499994733311421,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.499994733311421,0.500002633358158,0.499997366641842,0.500001319574573,0.500001319574573,0.5,5.26668857860069e-06,0.5,1.05333771572014e-05,1.00219908834476,30.4985023378505
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,5,3,1,b,1,0,2,tac,D,27,1,3D,1D,1,0,b,2.7392006,1,0,1,1,3D,1D,D31,2.99573227355399,0.500005266688579,0.499994733311421,0.5,0.5,0.499994733311421,0.5,0.5,0.5,0.5,0.499994733311421,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.26668857860069e-06,0.5,1.05333771572014e-05,1.00219908834476,30.4985023378505
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,6,0,1,z,0,1,1,tac,B,63,1,0B,1B,0,1,b,2.38905820000036,1,0,0,0,0B,1B,B01,3.04452243772342,0.500005266688579,0.499994733311421,0.5,0.5,0.499994733311421,0.5,0.5,0.5,0.5,0.499994733311421,0.5,0.5,0.5,0.5,0.5,0.500005266688579,0.499994733311421,0.5,0.499997366641842,0.500002633358158,0.499998680425427,0.499998680425427,-0.499994733311421,-5.26663310258352e-06,0.5,1.05333771572014e-05,1.00219908834476,30.4985023378505
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,7,2,3,b,1,0,3,tac,C,63,1,2C,3C,1,0,z,2.32406830000036,0,1,0,0,3C,2C,C23,3.09104245335832,0.500005266688579,0.499994733311421,0.5,0.5,0.499989466678319,0.5,0.5,0.5,0.5,0.499994733311421,0.5,0.5,0.5,0.5,0.5,0.500005266688579,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-5.26668857860069e-06,0.5,1.05333771572014e-05,1.00219908834476,30.4985023378505
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,8,2,0,z,0,1,0,tac,A,27,1,2A,0A,0,1,z,1.96673960000044,0,1,1,1,0A,2A,A20,3.13549421592915,0.500005266688579,0.499994733311421,0.5,0.5,0.499989466678319,0.5,0.5,0.5,0.5,0.499994733311421,0.5,0.499994733311421,0.5,0.5,0.5,0.500005266688579,0.500005266688579,0.5,0.50000263333042,0.49999736666958,0.500001319560673,0.500001319560673,0.499994733311421,5.26663310258352e-06,0.5,1.05333771572014e-05,1.00219908834476,30.4985023378505
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,9,3,2,b,1,0,2,tac,D,63,1,3D,2D,1,0,z,2.86256230000072,0,1,0,0,2D,3D,D32,3.17805383034795,0.500010533321681,0.499994733311421,0.5,0.5,0.499989466678319,0.5,0.5,0.5,0.5,0.499994733311421,0.5,0.499994733311421,0.5,0.5,0.5,0.500005266688579,0.5,0.500005266688579,0.49999736666958,0.50000263333042,0.499998680439327,0.499998680439327,-0.5,-5.26668857860069e-06,0.5,1.05333771572014e-05,1.00219908834476,30.4985023378505
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,10,3,1,z,0,1,1,tac,B,27,1,3B,1B,0,1,b,1.99888550000014,1,0,0,0,3B,1B,B31,3.2188758248682,0.500010533321681,0.499994733311421,0.5,0.5,0.499989466678319,0.5,0.5,0.5,0.5,0.499994733311421,0.5,0.499994733311421,0.5,0.5,0.499994733311421,0.500005266688579,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-5.26668857860069e-06,0.5,1.05333771572014e-05,1.00219908834476,30.4985023378505
