ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,rewardPEOP,update2OP,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_startBelief,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_alpha1,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_alpha2,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_beta,fit_CBCbothPairsRW_CBCsimpleSigmoid_pwBelief_NLL
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,1,2,0,b,1,0,2,aud,C,27,1,2C,0C,1,0,z,1.67739559999973,0,1,0,0,0C,2C,C20,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0,-0.5,5.69990278516119e-05,0.5,0,0.000113998055703224,1,29.1476633751936
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,2,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,b,2.50123630000053,1,0,1,1,3D,2D,D32,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.500056999027852,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,-5.69990278516119e-05,0.5,0,0.000113998055703224,1,29.1476633751936
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,3,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,b,2.53934029999982,1,0,0,0,1A,0A,A10,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.500056999027852,0.5,0.5,0.5,0.499943000972148,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0,-0.5,5.69990278516119e-05,0.5,0,0.000113998055703224,1,29.1476633751936
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,4,2,3,b,1,0,2,aud,C,63,1,2C,3C,1,0,z,5.27325980000023,0,1,0,0,3C,2C,C23,2.94443897916644,0.500056999027852,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.500056999027852,0.5,0.5,0.5,0.499943000972148,0.5,0.499943000972148,0.500056999027852,0.499943000972148,0.500056999027852,0.499971500486105,0.499971500486105,-0.499943000972148,-0,-0.499943000972148,5.69925300732599e-05,0.5,0,0.000113998055703224,1,29.1476633751936
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,5,0,2,b,1,0,1,aud,A,27,1,0A,2A,1,0,b,3.06709689999843,1,0,1,1,0A,2A,A02,2.99573227355399,0.500056999027852,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.500113991557925,0.499943000972148,0.5,0.5,0.499943000972148,0.5,0.500056999027852,0.499943000972148,0.500056999027852,0.499943000972148,0.500028499513895,0.500028499513895,0.499943000972148,0,0.499943000972148,-5.69925300732599e-05,0.5,0,0.000113998055703224,1,29.1476633751936
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,6,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,z,3.24123200000031,0,1,1,1,3D,2D,D23,3.04452243772342,0.500056999027852,0.5,0.499886008442075,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.500113991557925,0.499943000972148,0.5,0.5,0.499943000972148,0.5,0.500056999027852,0.499943000972148,0.500056999027852,0.499943000972148,0.500028499513895,0.500028499513895,0.499943000972148,0,0.499943000972148,-5.69925300732599e-05,0.5,0,0.000113998055703224,1,29.1476633751936
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,7,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,b,2.80879760000062,1,0,1,1,3D,2D,D32,2.39789527279837,0.500056999027852,0.5,0.499886008442075,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.500113991557925,0.499943000972148,0.5,0.5,0.499886008442075,0.500056999027852,0.500170990581333,0.499829009418667,0.500170990581333,0.499829009418667,0.500085495289833,0.500085495289833,0.499829009418667,0,0.499829009418667,-5.69795352577965e-05,0.5,0,0.000113998055703224,1,29.1476633751936
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,8,3,1,z,0,1,0,aud,B,27,1,3B,1B,0,1,z,2.27630219999992,0,1,1,1,1B,3B,B31,3.13549421592915,0.500056999027852,0.5,0.499886008442075,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.500113991557925,0.499943000972148,0.5,0.5,0.49977202988341,0.500170990581333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,-5.69990278516119e-05,0.5,0,0.000113998055703224,1,29.1476633751936
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,9,0,3,z,0,1,3,aud,D,9,1,0D,3D,0,1,z,2.4888977999999,0,1,1,1,3D,0D,D03,3.17805383034795,0.500056999027852,0.5,0.499886008442075,0.5,0.5,0.5,0.5,0.499943000972148,0.5,0.5,0.500113991557925,0.499943000972148,0.5,0.5,0.49977202988341,0.500170990581333,0.500170990581333,0.499829009418667,0.500170990581333,0.499829009418667,0.500085495289833,0.500085495289833,0.499829009418667,0,0.499829009418667,-5.69795352577965e-05,0.5,0,0.000113998055703224,1,29.1476633751936
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,10,1,0,b,1,0,0,aud,B,63,1,1B,0B,1,0,z,3.21889609999926,0,1,0,0,0B,1B,B10,3.2188758248682,0.500056999027852,0.5,0.499886008442075,0.5,0.5,0.5,0.5,0.499943000972148,0.5,0.5,0.500113991557925,0.499943000972148,0.49977202988341,0.5,0.49977202988341,0.500170990581333,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0,-0.5,5.69990278516119e-05,0.5,0,0.000113998055703224,1,29.1476633751936
