ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_startBelief,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_alpha1,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_beta,fit_CBCsimpleRW_CBCsimpleSigmoid_pwBelief_NLL
CBC_1045,CBC_1045_MSI_AV_v3_Vset2_Aset3_2024-03-15_15h44.13.048.csv,1,1,0,1,b,1,0,3,aud,A,63,1,0A,1A,1,0,z,2.64007390000006,0,1,0,0,1A,0A,A01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.001953125,0.5,0.00390625,2.76953125,24.923786741846
CBC_1045,CBC_1045_MSI_AV_v3_Vset2_Aset3_2024-03-15_15h44.13.048.csv,1,2,2,3,z,0,1,1,aud,D,63,1,2D,3D,0,1,b,3.2238899999993,1,0,0,0,2D,3D,D23,2.83321334405622,0.5,0.498046875,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.001953125,0.5,0.00390625,2.76953125,24.923786741846
CBC_1045,CBC_1045_MSI_AV_v3_Vset2_Aset3_2024-03-15_15h44.13.048.csv,1,3,0,2,z,0,1,0,aud,C,27,1,0C,2C,0,1,z,2.59249199999977,0,1,1,1,2C,0C,C02,2.89037175789616,0.5,0.498046875,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.498046875,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.001953125,0.5,0.00390625,2.76953125,24.923786741846
CBC_1045,CBC_1045_MSI_AV_v3_Vset2_Aset3_2024-03-15_15h44.13.048.csv,1,4,0,1,b,1,0,3,aud,A,63,1,0A,1A,1,0,z,3.32260700000006,0,1,0,0,1A,0A,A01,2.2512917986065,0.5,0.498046875,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.501953125,0.5,0.5,0.5,0.498046875,0.5,0.498046875,0.501953125,0.498046875,0.501953125,0.497295406017324,0.497295406017324,-0.498046875,-0.00194549560546875,0.5,0.00390625,2.76953125,24.923786741846
CBC_1045,CBC_1045_MSI_AV_v3_Vset2_Aset3_2024-03-15_15h44.13.048.csv,1,5,1,3,b,1,0,2,aud,B,27,1,1B,3B,1,0,z,2.55614569999943,0,1,0,0,3B,1B,B13,2.99573227355399,0.5,0.496101379394531,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.501953125,0.5,0.5,0.5,0.498046875,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.001953125,0.5,0.00390625,2.76953125,24.923786741846
CBC_1045,CBC_1045_MSI_AV_v3_Vset2_Aset3_2024-03-15_15h44.13.048.csv,1,6,3,2,z,0,1,0,aud,C,63,1,3C,2C,0,1,z,2.28493170000002,0,1,1,1,2C,3C,C32,3.04452243772342,0.5,0.496101379394531,0.5,0.5,0.5,0.5,0.5,0.498046875,0.5,0.5,0.501953125,0.5,0.5,0.5,0.498046875,0.5,0.501953125,0.498046875,0.501953125,0.498046875,0.502704593982676,0.502704593982676,0.498046875,0.00194549560546875,0.5,0.00390625,2.76953125,24.923786741846
CBC_1045,CBC_1045_MSI_AV_v3_Vset2_Aset3_2024-03-15_15h44.13.048.csv,1,7,3,2,b,1,0,1,aud,D,63,1,3D,2D,1,0,b,2.50389499999983,1,0,1,1,3D,2D,D32,3.09104245335832,0.5,0.496101379394531,0.5,0.5,0.5,0.5,0.5,0.498046875,0.5,0.5,0.503898620605469,0.5,0.5,0.5,0.498046875,0.5,0.501953125,0.498046875,0.501953125,0.498046875,0.502704593982676,0.502704593982676,0.498046875,0.00194549560546875,0.5,0.00390625,2.76953125,24.923786741846
CBC_1045,CBC_1045_MSI_AV_v3_Vset2_Aset3_2024-03-15_15h44.13.048.csv,1,8,0,1,z,0,1,2,aud,B,63,1,0B,1B,0,1,z,2.58991460000016,0,1,1,1,1B,0B,B01,3.13549421592915,0.5,0.496101379394531,0.5,0.5,0.5,0.5,0.5,0.498046875,0.5,0.5,0.503898620605469,0.5,0.5,0.5,0.498046875,0.503898620605469,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.001953125,0.5,0.00390625,2.76953125,24.923786741846
CBC_1045,CBC_1045_MSI_AV_v3_Vset2_Aset3_2024-03-15_15h44.13.048.csv,1,9,2,0,z,0,1,3,aud,A,27,1,2A,0A,0,1,b,3.27266979999968,1,0,0,0,2A,0A,A20,3.17805383034795,0.5,0.496101379394531,0.5,0.5,0.5,0.501953125,0.5,0.498046875,0.5,0.5,0.503898620605469,0.5,0.5,0.5,0.498046875,0.503898620605469,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.001953125,0.5,0.00390625,2.76953125,24.923786741846
CBC_1045,CBC_1045_MSI_AV_v3_Vset2_Aset3_2024-03-15_15h44.13.048.csv,1,10,3,0,b,1,0,1,aud,D,9,1,3D,0D,1,0,z,5.50221210000018,0,1,0,0,0D,3D,D30,3.2188758248682,0.5,0.496101379394531,0.498046875,0.5,0.5,0.501953125,0.5,0.498046875,0.5,0.5,0.503898620605469,0.5,0.5,0.5,0.498046875,0.503898620605469,0.496101379394531,0.503898620605469,0.496101379394531,0.503898620605469,0.49460153398843,0.49460153398843,-0.496101379394531,-0.00193789601325989,0.5,0.00390625,2.76953125,24.923786741846
CBC_1045,CBC_1045_MSI_AV_v3_Vset2_Aset3_2024-03-15_15h44.13.048.csv,1,11,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,b,2.34689400000025,1,0,1,1,2C,3C,C23,3.25809653802148,0.5,0.496101379394531,0.498046875,0.5,0.5,0.501953125,0.5,0.498046875,0.5,0.5,0.503898620605469,0.5,0.494163483381271,0.5,0.498046875,0.503898620605469,0.503898620605469,0.496101379394531,0.503898620605469,0.496101379394531,0.50539846601157,0.50539846601157,0.496101379394531,0.00193789601325989,0.5,0.00390625,2.76953125,24.923786741846
