ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,rewardPEOP,update2OP,fitCBCbothPairsRW_CBCsimpleSigmoid_startBelief,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha1,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha2,fitCBCbothPairsRW_CBCsimpleSigmoid_beta,fit_CBCbothPairsRW_CBCsimpleSigmoid_NLL
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,1,1,0,b,1,0,1,aud,B,63,1,1B,0B,1,0,z,1.42295110000032,0,1,0,0,0B,1B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0,-0.5,7.45058059692383e-09,0.5,0,1.49011611938477e-08,1.00000005960464,30.4984759446376
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,2,3,2,b,1,0,2,aud,D,63,1,3D,2D,1,0,b,2.17930770000021,1,0,1,1,3D,2D,D32,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.500000007450581,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,-7.45058059692383e-09,0.5,0,1.49011611938477e-08,1.00000005960464,30.4984759446376
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,3,3,1,z,0,1,1,aud,B,27,1,3B,1B,0,1,b,2.59338100000059,1,0,0,0,3B,1B,B31,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.500000007450581,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.499999992549419,0.5,0.5,0.500000007450581,0.49999999627471,0.50000000372529,0.499999998137355,0.499999998137355,-0.5,-0,-0.499999992549419,7.45058048590153e-09,0.5,0,1.49011611938477e-08,1.00000005960464,30.4984759446376
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,4,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,b,2.73539000000073,1,0,1,1,2C,3C,C23,2.94443897916644,0.5,0.5,0.5,0.5,0.5,0.500000014901161,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.499999992549419,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,-7.45058059692383e-09,0.5,0,1.49011611938477e-08,1.00000005960464,30.4984759446376
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,5,0,2,z,0,1,0,aud,C,27,1,0C,2C,0,1,b,2.24544119999973,1,0,0,0,0C,2C,C02,2.99573227355399,0.5,0.5,0.5,0.5,0.5,0.500000014901161,0.5,0.5,0.5,0.5,0.5,0.499999992549419,0.5,0.5,0.499999992549419,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0,-0.5,7.45058059692383e-09,0.5,0,1.49011611938477e-08,1.00000005960464,30.4984759446376
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,6,0,3,b,1,0,3,aud,A,9,1,0A,3A,1,0,b,1.80272259999947,1,0,1,1,0A,3A,A03,3.04452243772342,0.5,0.5,0.5,0.5,0.5,0.500000014901161,0.5,0.5,0.5,0.5,0.500000007450581,0.499999992549419,0.5,0.5,0.499999992549419,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,-7.45058059692383e-09,0.5,0,1.49011611938477e-08,1.00000005960464,30.4984759446376
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,7,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,b,2.42227840000032,1,0,1,1,2C,3C,C23,2.39789527279837,0.5,0.5,0.5,0.499999992549419,0.5,0.500000014901161,0.5,0.5,0.5,0.5,0.500000007450581,0.499999992549419,0.5,0.5,0.499999992549419,0.5,0.500000007450581,0.499999992549419,0.500000007450581,0.499999992549419,0.500000003725291,0.500000003725291,0.499999992549419,0,0.499999992549419,-7.45058048590153e-09,0.5,0,1.49011611938477e-08,1.00000005960464,30.4984759446376
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,8,1,0,z,0,1,3,aud,A,63,1,1A,0A,0,1,z,2.40222129999984,0,1,1,1,0A,1A,A10,3.13549421592915,0.5,0.5,0.5,0.499999992549419,0.5,0.500000014901161,0.5,0.5,0.5,0.5,0.500000007450581,0.499999985098839,0.5,0.5,0.499999992549419,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,-7.45058059692383e-09,0.5,0,1.49011611938477e-08,1.00000005960464,30.4984759446376
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,9,2,3,z,0,1,2,aud,D,63,1,2D,3D,0,1,z,1.80321879999974,0,1,1,1,3D,2D,D23,3.17805383034795,0.5,0.499999992549419,0.5,0.499999992549419,0.5,0.500000014901161,0.5,0.5,0.5,0.5,0.500000007450581,0.499999985098839,0.5,0.5,0.499999992549419,0.5,0.5,0.499999992549419,0.50000000372529,0.49999999627471,0.500000001862645,0.500000001862645,0.5,0,0.499999992549419,-7.45058048590153e-09,0.5,0,1.49011611938477e-08,1.00000005960464,30.4984759446376
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,10,3,2,z,0,1,0,aud,C,63,1,3C,2C,0,1,z,3.14846630000011,0,1,1,1,2C,3C,C32,3.2188758248682,0.5,0.499999992549419,0.5,0.499999992549419,0.5,0.500000014901161,0.5,0.5,0.5,0.5,0.500000007450581,0.499999985098839,0.5,0.5,0.499999985098839,0.5,0.500000007450581,0.499999985098839,0.500000011175871,0.499999988824129,0.500000005587936,0.500000005587936,0.499999992549419,0,0.499999985098839,-7.45058037487922e-09,0.5,0,1.49011611938477e-08,1.00000005960464,30.4984759446376
